#idx,value
5331,-28
5332,-2
5333,34
5334,47
5335,27
5336,-9
5337,-30
5338,-18
5339,16
5340,44
5341,41
5342,8
5343,-24
5344,-29
5345,-1
5346,33
5347,47
5348,28
5349,-10
5350,-31
5351,-18
5352,16
5353,45
5354,41
5355,9
5356,-24
5357,-29
5358,-2
5359,33
5360,48
5361,26
5362,-9
5363,-31
5364,-19
5365,16
5366,44
5367,40
5368,9
5369,-25
5370,-29
5371,-2
5372,34
5373,46
5374,26
5375,-10
5376,-31
5377,-19
5378,17
5379,45
5380,40
5381,8
5382,-23
5383,-28
5384,-2
5385,33
5386,48
5387,26
5388,-10
5389,-31
5390,-19
5391,17
5392,44
5393,40
5394,7
5395,-23
5396,-29
5397,-1
5398,34
5399,47
5400,26
5401,-10
5402,-32
5403,-19
5404,18
5405,45
5406,41
5407,8
5408,-24
5409,-30
5410,-2
5411,34
5412,46
5413,26
5414,-11
5415,-30
5416,-18
5417,18
5418,45
5419,41
5420,8
5421,-23
5422,-29
5423,-1
5424,33
5425,46
5426,26
5427,-10
5428,-30
5429,-18
5430,17
5431,45
5432,40
5433,8
5434,-24
5435,-28
5436,0
5437,34
5438,47
5439,25
5440,-11
5441,-31
5442,-18
5443,18
5444,44
5445,41
5446,7
5447,-25
5448,-29
5449,-1
5450,34
5451,47
5452,25
5453,-10
5454,-31
5455,-18
5456,17
5457,45
5458,40
5459,7
5460,-25
5461,-28
5462,0
5463,34
5464,46
5465,25
5466,-11
5467,-31
5468,-17
5469,18
5470,44
5471,40
5472,7
5473,-24
5474,-27
5475,0
5476,34
5477,47
5478,25
5479,-11
5480,-32
5481,-17
5482,19
5483,45
5484,39
5485,6
5486,-25
5487,-28
5488,0
5489,35
5490,46
5491,25
5492,-11
5493,-30
5494,-17
5495,19
5496,45
5497,40
5498,6
5499,-25
5500,-28
5501,0
5502,35
5503,47
5504,25
5505,-11
5506,-31
5507,-17
5508,19
5509,45
5510,39
5511,7
5512,-25
5513,-28
5514,1
5515,35
5516,46
5517,25
5518,-11
5519,-30
5520,-17
5521,19
5522,45
5523,41
5524,6
5525,-25
5526,-29
5527,1
5528,36
5529,46
5530,25
5531,-11
5532,-32
5533,-16
5534,19
5535,45
5536,39
5537,6
5538,-25
5539,-29
5540,0
5541,35
5542,47
5543,25
5544,-12
5545,-31
5546,-17
5547,20
5548,45
5549,39
5550,6
5551,-26
5552,-28
5553,1
5554,36
5555,46
5556,25
5557,-13
5558,-31
5559,-15
5560,19
5561,45
5562,39
5563,6
5564,-25
5565,-26
5566,1
5567,37
5568,47
5569,24
5570,-12
5571,-30
5572,-16
5573,20
5574,46
5575,39
5576,5
5577,-26
5578,-26
5579,1
5580,36
5581,47
5582,24
5583,-12
5584,-30
5585,-16
5586,19
5587,46
5588,39
5589,6
5590,-25
5591,-27
5592,2
5593,36
5594,47
5595,23
5596,-13
5597,-30
5598,-15
5599,21
5600,46
5601,39
5602,5
5603,-26
5604,-27
5605,2
5606,37
5607,47
5608,24
5609,-11
5610,-31
5611,-16
5612,20
5613,45
5614,39
5615,5
5616,-27
5617,-28
5618,2
5619,37
5620,46
5621,23
5622,-12
5623,-32
5624,-15
5625,21
5626,45
5627,39
5628,5
5629,-26
5630,-28
5631,1
5632,37
5633,46
5634,23
5635,-13
5636,-31
5637,-15
5638,21
5639,46
5640,39
5641,5
5642,-27
5643,-27
5644,2
5645,37
5646,46
5647,23
5648,-13
5649,-31
5650,-15
5651,21
5652,45
5653,38
5654,5
5655,-27
5656,-28
5657,3
5658,36
5659,47
5660,23
5661,-13
5662,-31
5663,-14
5664,20
5665,45
5666,38
5667,4
5668,-26
5669,-26
5670,2
5671,37
5672,46
5673,23
5674,-14
5675,-31
5676,-15
5677,21
5678,46
5679,38
5680,4
5681,-26
5682,-27
5683,3
5684,37
5685,45
5686,22
5687,-14
5688,-31
5689,-15
5690,21
5691,46
5692,38
5693,4
5694,-27
5695,-27
5696,3
5697,38
5698,46
5699,22
5700,-14
5701,-32
5702,-15
5703,22
5704,47
5705,37
5706,4
5707,-27
5708,-26
5709,4
5710,37
5711,46
5712,23
5713,-14
5714,-32
5715,-14
5716,21
5717,47
5718,37
5719,3
5720,-26
5721,-27
5722,4
5723,38
5724,46
5725,23
5726,-15
5727,-31
5728,-14
5729,23
5730,46
5731,38
5732,4
5733,-28
5734,-27
5735,3
5736,37
5737,46
5738,22
5739,-15
5740,-32
5741,-13
5742,23
5743,47
5744,38
5745,2
5746,-26
5747,-26
5748,4
5749,37
5750,45
5751,21
5752,-15
5753,-31
5754,-13
5755,23
5756,47
5757,38
5758,3
5759,-27
5760,-26
5761,4
5762,38
5763,46
5764,22
5765,-14
5766,-31
5767,-14
5768,23
5769,47
5770,36
5771,2
5772,-27
5773,-26
5774,4
5775,38
5776,45
5777,22
5778,-15
5779,-31
5780,-13
5781,23
5782,45
5783,36
5784,3
5785,-27
5786,-26
5787,3
5788,38
5789,46
5790,21
5791,-15
5792,-31
5793,-14
5794,23
5795,47
5796,37
5797,2
5798,-28
5799,-27
5800,6
5801,38
5802,46
5803,21
5804,-15
5805,-31
5806,-12
5807,23
5808,45
5809,37
5810,3
5811,-26
5812,-27
5813,5
5814,38
5815,46
5816,20
5817,-14
5818,-31
5819,-13
5820,23
5821,47
5822,37
5823,2
5824,-27
5825,-26
5826,4
5827,38
5828,46
5829,21
5830,-15
5831,-31
5832,-13
5833,24
5834,47
5835,36
5836,2
5837,-27
5838,-25
5839,5
5840,39
5841,46
5842,21
5843,-16
5844,-31
5845,-13
5846,24
5847,47
5848,36
5849,2
5850,-28
5851,-25
5852,5
5853,39
5854,46
5855,20
5856,-16
5857,-32
5858,-12
5859,24
5860,47
5861,37
5862,2
5863,-28
5864,-26
5865,6
5866,39
5867,46
5868,20
5869,-16
5870,-31
5871,-13
5872,23
5873,46
5874,35
5875,1
5876,-28
5877,-26
5878,6
5879,39
5880,45
5881,19
5882,-16
5883,-31
5884,-13
5885,23
5886,47
5887,36
5888,1
5889,-27
5890,-26
5891,5
5892,39
5893,45
5894,19
5895,-17
5896,-31
5897,-12
5898,25
5899,47
5900,36
5901,1
5902,-28
5903,-26
5904,6
5905,40
5906,45
5907,20
5908,-16
5909,-31
5910,-12
5911,24
5912,47
5913,36
5914,1
5915,-28
5916,-25
5917,7
5918,38
5919,45
5920,19
5921,-16
5922,-31
5923,-12
5924,25
5925,46
5926,35
5927,0
5928,-28
5929,-25
5930,6
5931,40
5932,46
5933,20
5934,-17
5935,-31
5936,-12
5937,25
5938,46
5939,35
5940,0
5941,-27
5942,-25
5943,6
5944,39
5945,45
5946,19
5947,-17
5948,-31
5949,-11
5950,25
5951,47
5952,36
5953,1
5954,-28
5955,-25
5956,6
5957,40
5958,45
5959,19
5960,-18
5961,-31
5962,-11
5963,26
5964,47
5965,36
5966,0
5967,-28
5968,-25
5969,6
5970,39
5971,46
5972,18
5973,-17
5974,-31
5975,-11
5976,25
5977,47
5978,35
5979,1
5980,-29
5981,-25
5982,7
5983,40
5984,45
5985,18
5986,-17
5987,-31
5988,-10
5989,25
5990,47
5991,35
5992,0
5993,-28
5994,-25
5995,8
5996,40
5997,46
5998,18
5999,-17
6000,-31
6001,-10
6002,27
6003,47
6004,35
6005,-1
6006,-28
6007,-25
6008,8
6009,40
6010,45
6011,17
6012,-17
6013,-30
6014,-11
6015,27
6016,47
6017,34
6018,-1
6019,-28
6020,-25
6021,8
6022,40
6023,44
6024,18
6025,-18
6026,-30
6027,-11
6028,27
6029,46
6030,34
6031,-2
6032,-28
6033,-24
6034,8
6035,40
6036,44
6037,18
6038,-17
6039,-32
6040,-10
6041,27
6042,47
6043,34
6044,-1
6045,-29
6046,-24
6047,8
6048,40
6049,46
6050,17
6051,-18
6052,-31
6053,-10
6054,26
6055,48
6056,34
6057,-2
6058,-28
6059,-25
6060,9
6061,41
6062,45
6063,17
6064,-18
6065,-30
6066,-9
6067,27
6068,47
6069,35
6070,-1
6071,-28
6072,-24
6073,8
6074,41
6075,44
6076,17
6077,-18
6078,-29
6079,-9
6080,27
6081,48
6082,34
6083,-1
6084,-29
6085,-23
6086,9
6087,40
6088,45
6089,17
6090,-18
6091,-31
6092,-10
6093,26
6094,48
6095,33
6096,-2
6097,-29
6098,-23
6099,10
6100,41
6101,45
6102,17
6103,-18
6104,-31
6105,-10
6106,27
6107,48
6108,33
6109,-2
6110,-29
6111,-23
6112,9
6113,41
6114,44
6115,15
6116,-19
6117,-30
6118,-9
6119,28
6120,47
6121,33
6122,-1
6123,-29
6124,-24
6125,10
6126,41
6127,45
6128,16
6129,-18
6130,-30
6131,-8
6132,27
6133,48
6134,33
6135,-2
6136,-29
6137,-24
6138,10
6139,41
6140,45
6141,15
6142,-18
6143,-30
6144,-9
6145,28
6146,47
6147,34
6148,-3
6149,-29
6150,-23
6151,10
6152,41
6153,45
6154,15
6155,-19
6156,-30
6157,-8
6158,28
6159,47
6160,33
6161,-2
6162,-29
6163,-23
6164,10
6165,41
6166,44
6167,15
6168,-19
6169,-31
6170,-8
6171,27
6172,47
6173,33
6174,-2
6175,-29
6176,-23
6177,10
6178,41
6179,43
6180,15
6181,-20
6182,-30
6183,-8
6184,28
6185,47
6186,32
6187,-2
6188,-29
6189,-23
6190,11
6191,42
6192,44
6193,16
6194,-20
6195,-30
6196,-7
6197,28
6198,48
6199,33
6200,-3
6201,-31
6202,-23
6203,10
6204,42
6205,43
6206,15
6207,-20
6208,-30
6209,-7
6210,29
6211,48
6212,32
6213,-3
6214,-29
6215,-23
6216,12
6217,42
6218,43
6219,16
6220,-20
6221,-31
6222,-7
6223,28
6224,47
6225,32
6226,-4
6227,-29
6228,-22
6229,10
6230,42
6231,44
6232,14
6233,-20
6234,-30
6235,-8
6236,29
6237,47
6238,32
6239,-4
6240,-29
6241,-22
6242,12
6243,42
6244,44
6245,15
6246,-19
6247,-30
6248,-8
6249,29
6250,47
6251,32
6252,-4
6253,-30
6254,-22
6255,11
6256,42
6257,43
6258,15
6259,-19
6260,-30
6261,-6
6262,29
6263,47
6264,32
6265,-4
6266,-29
6267,-22
6268,12
6269,42
6270,44
6271,13
6272,-21
6273,-30
6274,-7
6275,29
6276,47
6277,31
6278,-4
6279,-29
6280,-22
6281,11
6282,42
6283,43
6284,15
6285,-21
6286,-29
6287,-7
6288,29
6289,48
6290,31
6291,-5
6292,-30
6293,-22
6294,11
6295,42
6296,43
6297,14
6298,-20
6299,-30
6300,-7
6301,30
6302,47
6303,31
6304,-4
6305,-29
6306,-21
6307,11
6308,44
6309,43
6310,13
6311,-21
6312,-29
6313,-7
6314,29
6315,47
6316,31
6317,-5
6318,-30
6319,-21
6320,12
6321,42
6322,44
6323,14
6324,-21
6325,-30
6326,-7
6327,30
6328,47
6329,30
6330,-6
6331,-31
6332,-22
6333,12
6334,42
6335,43
6336,13
6337,-21
6338,-30
6339,-6
6340,31
6341,47
6342,30
6343,-6
6344,-31
6345,-22
6346,13
6347,42
6348,43
6349,12
6350,-21
6351,-30
6352,-5
6353,31
6354,48
6355,30
6356,-6
6357,-31
6358,-21
6359,13
6360,43
6361,44
6362,13
6363,-20
6364,-30
6365,-5
6366,29
6367,47
6368,31
6369,-5
6370,-31
6371,-21
6372,13
6373,42
6374,43
6375,12
6376,-21
6377,-29
6378,-6
6379,32
6380,48
6381,30
6382,-6
6383,-30
6384,-21
6385,13
6386,43
6387,42
6388,12
6389,-22
6390,-30
6391,-5
6392,31
6393,48
6394,30
6395,-6
6396,-30
6397,-21
6398,12
6399,44
6400,43
6401,13
6402,-22
6403,-30
6404,-5
6405,31
6406,47
6407,30
6408,-6
6409,-29
6410,-21
6411,14
6412,43
6413,42
6414,12
6415,-22
6416,-30
6417,-4
6418,31
6419,47
6420,30
6421,-6
6422,-30
6423,-20
6424,15
6425,43
6426,42
6427,12
6428,-23
6429,-31
6430,-4
6431,31
6432,48
6433,30
6434,-8
6435,-30
6436,-21
6437,14
6438,44
6439,42
6440,11
6441,-22
6442,-30
6443,-5
6444,32
6445,48
6446,29
6447,-7
6448,-31
6449,-21
6450,14
6451,43
6452,42
6453,11
6454,-21
6455,-29
6456,-4
6457,32
6458,48
6459,29
6460,-7
6461,-31
6462,-20
6463,15
6464,43
6465,42
6466,12
6467,-22
6468,-30
6469,-4
6470,32
6471,48
6472,30
6473,-7
6474,-30
6475,-20
6476,13
6477,43
6478,41
6479,13
6480,-22
6481,-30
6482,-4
6483,32
6484,48
6485,29
6486,-7
6487,-31
6488,-20
6489,15
6490,44
6491,43
6492,11
6493,-21
6494,-30
6495,-4
6496,32
6497,48
6498,29
6499,-7
6500,-30
6501,-20
6502,15
6503,45
6504,42
6505,11
6506,-23
6507,-29
6508,-4
6509,33
6510,47
6511,28
6512,-8
6513,-31
6514,-19
6515,15
6516,44
6517,43
6518,12
6519,-23
6520,-29
6521,-4
6522,32
6523,47
6524,29
6525,-8
6526,-31
6527,-20
6528,15
6529,44
6530,43
6531,11
6532,-23
6533,-29
6534,-4
6535,32
6536,47
6537,28
6538,-8
6539,-31
6540,-19
6541,16
6542,44
6543,43
6544,10
6545,-23
6546,-30
6547,-3
6548,33
6549,47
6550,28
6551,-9
6552,-30
6553,-19
6554,16
6555,45
6556,42
6557,10
6558,-23
6559,-30
6560,-3
6561,33
6562,47
6563,28
6564,-9
6565,-32
6566,-19
6567,16
6568,44
6569,41
6570,9
6571,-22
6572,-29
6573,-2
6574,33
6575,47
6576,28
6577,-7
6578,-30
6579,-18
6580,16
6581,43
6582,41
6583,9
6584,-23
6585,-29
6586,-2
6587,33
6588,48
6589,28
6590,-8
6591,-30
6592,-19
6593,17
6594,45
6595,41
6596,10
6597,-24
6598,-28
6599,-2
6600,33
6601,47
6602,28
6603,-10
6604,-30
6605,-20
6606,16
6607,44
6608,41
6609,9
6610,-24
6611,-29
6612,-2
6613,33
6614,47
6615,27
6616,-9
6617,-32
6618,-19
6619,17
6620,44
6621,41
6622,9
6623,-23
6624,-28
6625,-2
6626,34
6627,47
6628,28
6629,-9
6630,-30
6631,-18
6632,17
6633,44
6634,41
6635,8
6636,-24
6637,-30
6638,-2
6639,33
6640,48
6641,26
6642,-10
6643,-31
6644,-18
6645,18
6646,45
6647,42
6648,8
6649,-25
6650,-28
6651,-3
6652,34
6653,47
6654,27
6655,-10
6656,-30
6657,-18
6658,17
6659,45
6660,41
6661,8
6662,-25
6663,-30
6664,-2
6665,34
6666,48
6667,27
6668,-10
6669,-31
6670,-18
6671,18
6672,44
6673,41
6674,9
6675,-24
6676,-29
6677,-1
6678,34
6679,47
6680,27
6681,-10
6682,-31
6683,-17
6684,18
6685,45
6686,42
6687,8
6688,-25
6689,-28
6690,-1
6691,33
6692,47
6693,27
6694,-11
6695,-31
6696,-18
6697,18
6698,45
6699,40
6700,8
6701,-24
6702,-28
6703,-1
6704,34
6705,47
6706,27
6707,-10
6708,-31
6709,-18
6710,18
6711,45
6712,39
6713,7
6714,-24
6715,-28
6716,0
6717,35
6718,47
6719,26
6720,-11
6721,-31
6722,-18
6723,18
6724,44
6725,40
6726,8
6727,-25
6728,-29
6729,0
6730,35
6731,47
6732,26
6733,-11
6734,-30
6735,-17
6736,20
6737,45
6738,40
6739,7
6740,-25
6741,-28
6742,-1
6743,35
6744,46
6745,25
6746,-10
6747,-31
6748,-17
6749,17
6750,46
6751,40
6752,8
6753,-25
6754,-29
6755,0
6756,35
6757,47
6758,26
6759,-11
6760,-30
6761,-17
6762,18
6763,45
6764,40
6765,7
6766,-24
6767,-29
6768,1
6769,35
6770,47
6771,25
6772,-12
6773,-31
6774,-17
6775,19
6776,45
6777,40
6778,6
6779,-25
6780,-28
6781,0
6782,35
6783,47
6784,26
6785,-11
6786,-31
6787,-16
6788,20
6789,46
6790,39
6791,7
6792,-25
6793,-28
6794,1
6795,35
6796,47
6797,25
6798,-12
6799,-31
6800,-17
6801,19
6802,46
6803,39
6804,6
6805,-25
6806,-29
6807,0
6808,35
6809,47
6810,24
6811,-12
6812,-31
6813,-16
6814,19
6815,45
6816,39
6817,6
6818,-24
6819,-28
6820,0
6821,36
6822,47
6823,25
6824,-11
6825,-31
6826,-17
6827,19
6828,45
6829,40
6830,6
6831,-25
6832,-27
6833,1
6834,36
6835,47
6836,25
6837,-11
6838,-30
6839,-16
6840,20
6841,45
6842,39
6843,5
6844,-26
6845,-28
6846,1
6847,35
6848,47
6849,24
6850,-13
6851,-31
6852,-17
6853,19
6854,45
6855,39
6856,5
6857,-25
6858,-27
6859,2
6860,36
6861,47
6862,23
6863,-13
6864,-31
6865,-16
6866,21
6867,45
6868,38
6869,5
6870,-26
6871,-28
6872,2
6873,36
6874,47
6875,24
6876,-12
6877,-31
6878,-15
6879,21
6880,45
6881,38
6882,4
6883,-26
6884,-29
6885,1
6886,36
6887,47
6888,24
6889,-12
6890,-30
6891,-16
6892,20
6893,46
6894,38
6895,5
6896,-25
6897,-27
6898,3
6899,36
6900,47
6901,23
6902,-13
6903,-31
6904,-16
6905,20
6906,45
6907,39
6908,5
6909,-26
6910,-27
6911,2
6912,36
6913,47
6914,24
6915,-13
6916,-30
6917,-15
6918,21
6919,46
6920,39
6921,5
6922,-26
6923,-27
6924,2
6925,37
6926,46
6927,24
6928,-13
6929,-31
6930,-14
6931,21
6932,45
6933,39
6934,4
6935,-27
6936,-26
6937,2
6938,37
6939,46
6940,23
6941,-14
6942,-32
6943,-15
6944,21
6945,46
6946,38
6947,4
6948,-26
6949,-27
6950,2
6951,38
6952,47
6953,23
6954,-13
6955,-31
6956,-14
6957,21
6958,45
6959,38
6960,3
6961,-27
6962,-27
6963,2
6964,37
6965,46
6966,21
6967,-14
6968,-32
6969,-15
6970,21
6971,47
6972,38
6973,4
6974,-27
6975,-27
6976,3
6977,37
6978,46
6979,22
6980,-14
6981,-31
6982,-15
6983,22
6984,45
6985,38
6986,4
6987,-26
6988,-26
6989,3
6990,38
6991,46
6992,22
6993,-14
6994,-31
6995,-14
6996,23
6997,46
6998,38
6999,3
7000,-27
7001,-26
7002,4
7003,37
7004,46
7005,22
7006,-14
7007,-31
7008,-14
7009,22
7010,47
7011,38
7012,2
7013,-26
7014,-26
7015,3
7016,38
7017,46
7018,22
7019,-15
7020,-30
7021,-13
7022,23
7023,46
7024,37
7025,3
7026,-27
7027,-27
7028,3
7029,37
7030,47
7031,21
7032,-15
7033,-31
7034,-14
7035,22
7036,46
7037,38
7038,4
7039,-27
7040,-26
7041,4
7042,38
7043,46
7044,22
7045,-15
7046,-31
7047,-13
7048,23
7049,46
7050,36
7051,3
7052,-27
7053,-26
7054,5
7055,38
7056,45
7057,21
7058,-15
7059,-31
7060,-13
7061,23
7062,46
7063,36
7064,2
7065,-27
7066,-26
7067,5
7068,37
7069,46
7070,22
7071,-15
7072,-33
7073,-13
7074,23
7075,47
7076,36
7077,2
7078,-26
7079,-27
7080,4
7081,38
7082,46
7083,20
7084,-15
7085,-31
7086,-13
7087,23
7088,48
7089,37
7090,2
7091,-28
7092,-26
7093,3
7094,39
7095,46
7096,20
7097,-15
7098,-31
7099,-13
7100,24
7101,46
7102,36
7103,3
7104,-28
7105,-26
7106,5
7107,38
7108,45
7109,21
7110,-16
7111,-31
7112,-13
7113,25
7114,46
7115,36
7116,2
7117,-28
7118,-26
7119,5
7120,39
7121,46
7122,21
7123,-16
7124,-33
7125,-12
7126,24
7127,48
7128,36
7129,2
7130,-27
7131,-26
7132,6
7133,38
7134,45
7135,19
7136,-16
7137,-31
7138,-13
7139,24
7140,47
7141,36
7142,0
7143,-28
7144,-25
7145,5
7146,39
7147,45
7148,19
7149,-16
7150,-31
7151,-12
7152,24
7153,46
7154,35
7155,0
7156,-27
7157,-24
7158,6
7159,39
7160,46
7161,20
7162,-15
7163,-31
7164,-11
7165,25
7166,46
7167,36
7168,1
7169,-28
7170,-26
7171,5
7172,40
7173,45
7174,19
7175,-16
7176,-31
7177,-12
7178,24
7179,47
7180,37
7181,0
7182,-28
7183,-25
7184,6
7185,40
7186,45
7187,20
7188,-16
7189,-31
7190,-11
7191,24
7192,47
7193,35
7194,0
7195,-28
7196,-25
7197,6
7198,40
7199,45
7200,19
7201,-16
7202,-31
7203,-10
7204,25
7205,48
7206,36
7207,0
7208,-27
7209,-25
7210,7
7211,40
7212,45
7213,19
7214,-17
7215,-31
7216,-12
7217,25
7218,47
7219,35
7220,0
7221,-27
7222,-26
7223,7
7224,40
7225,46
7226,18
7227,-17
7228,-31
7229,-11
7230,25
7231,47
7232,36
7233,0
7234,-28
7235,-25
7236,7
7237,40
7238,44
7239,18
7240,-17
7241,-32
7242,-11
7243,25
7244,47
7245,35
7246,0
7247,-28
7248,-25
7249,8
7250,40
7251,46
7252,18
7253,-17
7254,-30
7255,-10
7256,25
7257,47
7258,34
7259,-1
7260,-28
7261,-25
7262,8
7263,41
7264,46
7265,18
7266,-18
7267,-31
7268,-10
7269,26
7270,47
7271,34
7272,0
7273,-28
7274,-24
7275,8
7276,40
7277,45
7278,17
7279,-17
7280,-30
7281,-10
7282,26
7283,47
7284,35
7285,-1
7286,-28
7287,-24
7288,8
7289,40
7290,45
7291,18
7292,-16
7293,-30
7294,-10
7295,26
7296,47
7297,33
7298,0
7299,-28
7300,-24
7301,8
7302,40
7303,44
7304,18
7305,-18
7306,-31
7307,-9
7308,26
7309,47
7310,34
7311,-1
7312,-30
7313,-24
7314,8
7315,40
7316,45
7317,18
7318,-17
7319,-32
7320,-10
7321,27
7322,47
7323,33
7324,-1
7325,-28
7326,-24
7327,9
7328,40
7329,45
7330,18
7331,-18
7332,-31
7333,-11
7334,26
7335,47
7336,33
7337,-1
7338,-28
7339,-24
7340,8
7341,40
7342,44
7343,17
7344,-18
7345,-30
7346,-10
7347,27
7348,48
7349,34
7350,-1
7351,-28
7352,-24
7353,9
7354,41
7355,46
7356,17
7357,-18
7358,-31
7359,-9
7360,27
7361,47
7362,33
7363,-2
7364,-29
7365,-23
7366,9
7367,40
7368,44
7369,16
7370,-19
7371,-31
7372,-8
7373,27
7374,47
7375,33
7376,-2
7377,-28
7378,-23
7379,9
7380,41
7381,44
7382,17
7383,-19
7384,-31
7385,-8
7386,27
7387,47
7388,33
7389,-2
7390,-28
7391,-25
7392,10
7393,41
7394,45
7395,16
7396,-19
7397,-30
7398,-9
7399,28
7400,48
7401,33
7402,-2
7403,-29
7404,-23
7405,10
7406,40
7407,44
7408,16
7409,-19
7410,-30
7411,-8
7412,29
7413,48
7414,33
7415,-3
7416,-29
7417,-23
7418,9
7419,41
7420,44
7421,16
7422,-20
7423,-31
7424,-8
7425,27
7426,48
7427,32
7428,-3
7429,-29
7430,-23
7431,9
7432,41
7433,45
7434,16
7435,-20
7436,-31
7437,-8
7438,28
7439,47
7440,33
7441,-3
7442,-28
7443,-23
7444,10
7445,41
7446,44
7447,15
7448,-20
7449,-31
7450,-9
7451,28
7452,48
7453,32
7454,-3
7455,-29
7456,-23
7457,10
7458,42
7459,44
7460,15
7461,-20
7462,-31
7463,-8
7464,28
7465,47
7466,32
7467,-3
7468,-31
7469,-22
7470,11
7471,41
7472,43
7473,14
7474,-20
7475,-30
7476,-8
7477,28
7478,47
7479,31
7480,-4
7481,-30
7482,-22
7483,11
7484,41
7485,44
7486,15
7487,-20
7488,-30
7489,-8
7490,30
7491,48
7492,31
7493,-4
7494,-29
7495,-23
7496,12
7497,42
7498,44
7499,15
7500,-20
7501,-31
7502,-7
7503,29
7504,47
7505,31
7506,-4
7507,-30
7508,-23
7509,10
7510,42
7511,44
7512,15
7513,-19
7514,-30
7515,-8
7516,29
7517,47
7518,31
7519,-4
7520,-29
7521,-22
7522,12
7523,42
7524,44
7525,15
7526,-20
7527,-30
7528,-8
7529,29
7530,47
7531,31
7532,-4
7533,-29
7534,-21
7535,12
7536,41
7537,43
7538,14
7539,-20
7540,-30
7541,-7
7542,29
7543,47
7544,31
7545,-4
7546,-30
7547,-22
7548,12
7549,43
7550,43
7551,14
7552,-21
7553,-30
7554,-7
7555,30
7556,48
7557,32
7558,-4
7559,-31
7560,-22
7561,12
7562,42
7563,43
7564,14
7565,-20
7566,-30
7567,-7
7568,28
7569,48
7570,31
7571,-5
7572,-30
7573,-22
7574,13
7575,42
7576,43
7577,13
7578,-20
7579,-30
7580,-6
7581,30
7582,47
7583,31
7584,-5
7585,-30
7586,-22
7587,12
7588,43
7589,44
7590,13
7591,-20
7592,-30
7593,-6
7594,30
7595,48
7596,31
7597,-5
7598,-30
7599,-22
7600,12
7601,42
7602,43
7603,13
7604,-21
7605,-29
7606,-6
7607,31
7608,48
7609,30
7610,-5
7611,-30
7612,-21
7613,13
7614,43
7615,43
7616,12
7617,-20
7618,-30
7619,-6
7620,30
7621,47
7622,31
7623,-5
7624,-30
7625,-22
7626,14
7627,43
7628,43
7629,12
7630,-22
7631,-30
7632,-6
7633,30
7634,47
7635,30
7636,-6
7637,-29
7638,-21
7639,13
7640,43
7641,44
7642,13
7643,-21
7644,-30
7645,-6
7646,31
7647,48
7648,31
7649,-6
7650,-30
7651,-20
7652,14
7653,44
7654,42
7655,12
7656,-21
7657,-30
7658,-5
7659,31
7660,47
7661,30
7662,-6
7663,-30
7664,-21
7665,14
7666,43
7667,43
7668,13
7669,-22
7670,-30
7671,-5
7672,31
7673,47
7674,30
7675,-6
7676,-30
7677,-21
7678,13
7679,43
7680,43
7681,12
7682,-22
7683,-30
7684,-5
7685,31
7686,48
7687,29
7688,-7
7689,-30
7690,-20
7691,13
7692,43
7693,42
7694,13
7695,-22
7696,-30
7697,-5
7698,31
7699,48
7700,30
7701,-7
7702,-30
7703,-21
7704,15
7705,44
7706,42
7707,11
7708,-23
7709,-30
7710,-5
7711,32
7712,47
7713,30
7714,-6
7715,-30
7716,-20
7717,15
7718,44
7719,42
7720,12
7721,-23
7722,-29
7723,-5
7724,31
7725,48
7726,29
7727,-6
7728,-30
7729,-20
7730,14
7731,45
7732,42
7733,12
7734,-22
7735,-30
7736,-4
7737,32
7738,48
7739,29
7740,-8
7741,-30
7742,-20
7743,15
7744,43
7745,42
7746,12
7747,-22
7748,-29
7749,-5
7750,32
7751,47
7752,29
7753,-7
7754,-29
7755,-20
7756,15
7757,43
7758,42
7759,11
7760,-23
7761,-30
7762,-4
7763,32
7764,48
7765,29
7766,-8
7767,-30
7768,-20
7769,14
7770,43
7771,42
7772,12
7773,-23
7774,-30
7775,-3
7776,33
7777,47
7778,29
7779,-7
7780,-31
7781,-20
7782,15
7783,44
7784,42
7785,11
7786,-23
7787,-28
7788,-4
7789,32
7790,47
7791,28
7792,-9
7793,-31
7794,-19
7795,15
7796,45
7797,41
7798,11
7799,-23
7800,-30
7801,-3
7802,33
7803,47
7804,28
7805,-8
7806,-30
7807,-20
7808,16
7809,43
7810,42
7811,11
7812,-24
7813,-30
7814,-3
7815,33
7816,48
7817,28
7818,-10
7819,-31
7820,-20
7821,15
7822,45
7823,42
7824,10
7825,-23
7826,-30
7827,-3
7828,32
7829,47
7830,29
7831,-8
7832,-30
7833,-18
7834,15
7835,44
7836,41
7837,10
7838,-24
7839,-30
7840,-2
7841,32
7842,47
7843,29
7844,-9
7845,-31
7846,-20
7847,16
7848,44
7849,41
7850,10
7851,-23
7852,-30
7853,-2
7854,34
7855,48
7856,29
7857,-9
7858,-31
7859,-19
7860,16
7861,45
7862,41
7863,9
7864,-24
7865,-29
7866,-2
7867,34
7868,47
7869,28
7870,-10
7871,-31
7872,-19
7873,16
7874,44
7875,41
7876,9
7877,-23
7878,-28
7879,-3
7880,34
7881,47
7882,28
7883,-9
7884,-30
7885,-18
7886,17
7887,44
7888,41
7889,9
7890,-24
7891,-30
7892,-3
7893,34
7894,47
7895,27
7896,-9
7897,-31
7898,-19
7899,16
7900,45
7901,40
7902,9
7903,-24
7904,-29
7905,-1
7906,33
7907,47
7908,27
